2024-09-20 11:52:54,065 INFO  Logger.cs: 70 - 
2024-09-20 12:18:03,271 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in pan head tapping screw_am-5
2024-09-20 12:18:03,272 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from pan head tapping screw_am-6
2024-09-20 12:18:03,273 INFO  ExportHelperExtension.cs: 1136 - Found 62 in pan head tapping screw_am-6
2024-09-20 12:18:03,274 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in pan head tapping screw_am-6
2024-09-20 12:18:03,274 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from pan head tapping screw_am-3
2024-09-20 12:18:03,275 INFO  ExportHelperExtension.cs: 1136 - Found 62 in pan head tapping screw_am-3
2024-09-20 12:18:03,276 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in pan head tapping screw_am-3
2024-09-20 12:18:03,277 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from l?p khunh-1
2024-09-20 12:18:03,280 INFO  ExportHelperExtension.cs: 1136 - Found 60 in l?p khunh-1
2024-09-20 12:18:03,281 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in l?p khunh-1
2024-09-20 12:18:03,282 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from tongquan
2024-09-20 12:18:03,284 INFO  ExportHelperExtension.cs: 1136 - Found 122 in tongquan
2024-09-20 12:18:03,285 INFO  ExportHelperExtension.cs: 1145 - Found 4 features of type [RefAxis] in tongquan
2024-09-20 12:18:03,286 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2024-09-20 12:18:03,286 INFO  ExportHelperExtension.cs: 1160 - 26 components to check
2024-09-20 12:18:03,287 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from (normal) external_is-2
2024-09-20 12:18:03,287 INFO  ExportHelperExtension.cs: 1136 - Found 32 in (normal) external_is-2
2024-09-20 12:18:03,288 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in (normal) external_is-2
2024-09-20 12:18:03,289 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from pan head tapping screw_am-2
2024-09-20 12:18:03,290 INFO  ExportHelperExtension.cs: 1136 - Found 62 in pan head tapping screw_am-2
2024-09-20 12:18:03,290 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in pan head tapping screw_am-2
2024-09-20 12:18:03,291 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from pan head tapping screw_am-1
2024-09-20 12:18:03,292 INFO  ExportHelperExtension.cs: 1136 - Found 62 in pan head tapping screw_am-1
2024-09-20 12:18:03,292 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in pan head tapping screw_am-1
2024-09-20 12:18:03,293 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from pan head tapping screw_am-4
2024-09-20 12:18:03,294 INFO  ExportHelperExtension.cs: 1136 - Found 62 in pan head tapping screw_am-4
2024-09-20 12:18:03,295 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in pan head tapping screw_am-4
2024-09-20 12:18:03,295 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from (normal) external_is-1
2024-09-20 12:18:03,296 INFO  ExportHelperExtension.cs: 1136 - Found 32 in (normal) external_is-1
2024-09-20 12:18:03,296 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in (normal) external_is-1
2024-09-20 12:18:03,297 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from pan head tapping screw_am-5
2024-09-20 12:18:03,298 INFO  ExportHelperExtension.cs: 1136 - Found 62 in pan head tapping screw_am-5
2024-09-20 12:18:03,299 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in pan head tapping screw_am-5
2024-09-20 12:18:03,299 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from pan head tapping screw_am-6
2024-09-20 12:18:03,300 INFO  ExportHelperExtension.cs: 1136 - Found 62 in pan head tapping screw_am-6
2024-09-20 12:18:03,300 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in pan head tapping screw_am-6
2024-09-20 12:18:03,301 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from pan head tapping screw_am-3
2024-09-20 12:18:03,301 INFO  ExportHelperExtension.cs: 1136 - Found 62 in pan head tapping screw_am-3
2024-09-20 12:18:03,302 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in pan head tapping screw_am-3
2024-09-20 12:18:03,302 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from l?p khunh-1
2024-09-20 12:18:03,303 INFO  ExportHelperExtension.cs: 1136 - Found 60 in l?p khunh-1
2024-09-20 12:18:03,304 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in l?p khunh-1
2024-09-20 12:18:03,878 INFO  SwAddin.cs: 339 - Loading config tree
2024-09-20 12:18:03,885 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2024-09-20 12:18:03,891 INFO  SwAddin.cs: 344 - Showing property manager
2024-09-20 12:18:18,986 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-09-20 12:25:02,547 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-09-20 12:26:39,868 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-09-20 12:27:04,795 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-09-20 12:27:22,057 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-09-20 12:27:32,724 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-09-20 12:29:24,424 INFO  ExportPropertyManager.cs: 1036 - OnListboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-09-20 12:30:09,219 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-09-20 12:30:31,584 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-09-20 12:30:36,248 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-09-20 12:32:11,248 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-09-20 12:32:20,096 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-09-20 12:33:08,544 INFO  ExportPropertyManager.cs: 422 - Configuration saved
2024-09-20 12:33:13,594 INFO  ExportHelperExtension.cs: 347 - Creating joint link_1
2024-09-20 12:33:14,325 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent base_link to child link_1 failed
2024-09-20 12:33:24,488 INFO  ExportHelperExtension.cs: 347 - Creating joint link_2
2024-09-20 12:33:24,688 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent link_1 to child link_2 failed
2024-09-20 12:33:24,978 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from tongquan
2024-09-20 12:33:24,999 INFO  ExportHelperExtension.cs: 1136 - Found 123 in tongquan
2024-09-20 12:33:25,000 INFO  ExportHelperExtension.cs: 1145 - Found 6 features of type [CoordSys] in tongquan
2024-09-20 12:33:25,001 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2024-09-20 12:33:25,002 INFO  ExportHelperExtension.cs: 1160 - 26 components to check
2024-09-20 12:33:25,003 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from (normal) external_is-2
2024-09-20 12:33:25,004 INFO  ExportHelperExtension.cs: 1136 - Found 32 in (normal) external_is-2
2024-09-20 12:33:25,004 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in (normal) external_is-2
2024-09-20 12:33:25,005 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from pan head tapping screw_am-2
2024-09-20 12:33:25,005 INFO  ExportHelperExtension.cs: 1136 - Found 62 in pan head tapping screw_am-2
2024-09-20 12:33:25,006 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in pan head tapping screw_am-2
2024-09-20 12:33:25,006 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from pan head tapping screw_am-1
2024-09-20 12:33:25,007 INFO  ExportHelperExtension.cs: 1136 - Found 62 in pan head tapping screw_am-1
2024-09-20 12:33:25,007 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in pan head tapping screw_am-1
2024-09-20 12:33:25,008 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from pan head tapping screw_am-4
2024-09-20 12:33:25,009 INFO  ExportHelperExtension.cs: 1136 - Found 62 in pan head tapping screw_am-4
2024-09-20 12:33:25,010 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in pan head tapping screw_am-4
2024-09-20 12:33:25,011 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from (normal) external_is-1
2024-09-20 12:33:25,012 INFO  ExportHelperExtension.cs: 1136 - Found 32 in (normal) external_is-1
2024-09-20 12:33:25,012 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in (normal) external_is-1
2024-09-20 12:33:25,013 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from pan head tapping screw_am-5
2024-09-20 12:33:25,013 INFO  ExportHelperExtension.cs: 1136 - Found 62 in pan head tapping screw_am-5
2024-09-20 12:33:25,014 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in pan head tapping screw_am-5
2024-09-20 12:33:25,014 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from pan head tapping screw_am-6
2024-09-20 12:33:25,015 INFO  ExportHelperExtension.cs: 1136 - Found 62 in pan head tapping screw_am-6
2024-09-20 12:33:25,015 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in pan head tapping screw_am-6
2024-09-20 12:33:25,016 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from pan head tapping screw_am-3
2024-09-20 12:33:25,016 INFO  ExportHelperExtension.cs: 1136 - Found 62 in pan head tapping screw_am-3
2024-09-20 12:33:25,017 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in pan head tapping screw_am-3
2024-09-20 12:33:25,018 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from l?p khunh-1
2024-09-20 12:33:25,019 INFO  ExportHelperExtension.cs: 1136 - Found 60 in l?p khunh-1
2024-09-20 12:33:25,019 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in l?p khunh-1
2024-09-20 12:33:25,020 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from tongquan
2024-09-20 12:33:25,021 INFO  ExportHelperExtension.cs: 1136 - Found 123 in tongquan
2024-09-20 12:33:25,021 INFO  ExportHelperExtension.cs: 1145 - Found 4 features of type [RefAxis] in tongquan
2024-09-20 12:33:25,022 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2024-09-20 12:33:25,022 INFO  ExportHelperExtension.cs: 1160 - 26 components to check
2024-09-20 12:33:25,023 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from (normal) external_is-2
2024-09-20 12:33:25,023 INFO  ExportHelperExtension.cs: 1136 - Found 32 in (normal) external_is-2
2024-09-20 12:33:25,024 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in (normal) external_is-2
2024-09-20 12:33:25,024 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from pan head tapping screw_am-2
2024-09-20 12:33:25,024 INFO  ExportHelperExtension.cs: 1136 - Found 62 in pan head tapping screw_am-2
2024-09-20 12:33:25,026 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in pan head tapping screw_am-2
2024-09-20 12:33:25,027 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from pan head tapping screw_am-1
2024-09-20 12:33:25,028 INFO  ExportHelperExtension.cs: 1136 - Found 62 in pan head tapping screw_am-1
2024-09-20 12:33:25,030 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in pan head tapping screw_am-1
2024-09-20 12:33:25,031 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from pan head tapping screw_am-4
2024-09-20 12:33:25,032 INFO  ExportHelperExtension.cs: 1136 - Found 62 in pan head tapping screw_am-4
2024-09-20 12:33:25,033 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in pan head tapping screw_am-4
2024-09-20 12:33:25,033 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from (normal) external_is-1
2024-09-20 12:33:25,034 INFO  ExportHelperExtension.cs: 1136 - Found 32 in (normal) external_is-1
2024-09-20 12:33:25,035 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in (normal) external_is-1
2024-09-20 12:33:25,035 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from pan head tapping screw_am-5
2024-09-20 12:33:25,036 INFO  ExportHelperExtension.cs: 1136 - Found 62 in pan head tapping screw_am-5
2024-09-20 12:33:25,037 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in pan head tapping screw_am-5
2024-09-20 12:33:25,038 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from pan head tapping screw_am-6
2024-09-20 12:33:25,038 INFO  ExportHelperExtension.cs: 1136 - Found 62 in pan head tapping screw_am-6
2024-09-20 12:33:25,039 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in pan head tapping screw_am-6
2024-09-20 12:33:25,039 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from pan head tapping screw_am-3
2024-09-20 12:33:25,040 INFO  ExportHelperExtension.cs: 1136 - Found 62 in pan head tapping screw_am-3
2024-09-20 12:33:25,040 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in pan head tapping screw_am-3
2024-09-20 12:33:25,041 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from l?p khunh-1
2024-09-20 12:33:25,041 INFO  ExportHelperExtension.cs: 1136 - Found 60 in l?p khunh-1
2024-09-20 12:33:25,042 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in l?p khunh-1
2024-09-20 12:33:25,102 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-09-20 12:34:59,838 INFO  SwAddin.cs: 294 - Assembly export called for file tongquan
2024-09-20 12:34:59,839 INFO  SwAddin.cs: 299 - Save is required
2024-09-20 12:34:59,839 INFO  SwAddin.cs: 313 - Saving assembly
2024-09-20 12:35:00,773 INFO  SwAddin.cs: 316 - Opening property manager
2024-09-20 12:35:00,774 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from tongquan
2024-09-20 12:35:00,775 INFO  ExportHelperExtension.cs: 1136 - Found 122 in tongquan
2024-09-20 12:35:00,777 INFO  ExportHelperExtension.cs: 1145 - Found 6 features of type [CoordSys] in tongquan
2024-09-20 12:35:00,778 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2024-09-20 12:35:00,779 INFO  ExportHelperExtension.cs: 1160 - 26 components to check
2024-09-20 12:35:00,780 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from (normal) external_is-2
2024-09-20 12:35:00,782 INFO  ExportHelperExtension.cs: 1136 - Found 32 in (normal) external_is-2
2024-09-20 12:35:00,783 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in (normal) external_is-2
2024-09-20 12:35:00,784 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from pan head tapping screw_am-2
2024-09-20 12:35:00,786 INFO  ExportHelperExtension.cs: 1136 - Found 62 in pan head tapping screw_am-2
2024-09-20 12:35:00,787 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in pan head tapping screw_am-2
2024-09-20 12:35:00,788 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from pan head tapping screw_am-1
2024-09-20 12:35:00,789 INFO  ExportHelperExtension.cs: 1136 - Found 62 in pan head tapping screw_am-1
2024-09-20 12:35:00,790 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in pan head tapping screw_am-1
2024-09-20 12:35:00,792 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from pan head tapping screw_am-4
2024-09-20 12:35:00,793 INFO  ExportHelperExtension.cs: 1136 - Found 62 in pan head tapping screw_am-4
2024-09-20 12:35:00,794 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in pan head tapping screw_am-4
2024-09-20 12:35:00,802 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from (normal) external_is-1
2024-09-20 12:35:00,975 INFO  ExportHelperExtension.cs: 1136 - Found 32 in (normal) external_is-1
2024-09-20 12:35:00,976 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in (normal) external_is-1
2024-09-20 12:35:00,976 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from pan head tapping screw_am-5
2024-09-20 12:35:00,977 INFO  ExportHelperExtension.cs: 1136 - Found 62 in pan head tapping screw_am-5
2024-09-20 12:35:00,979 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in pan head tapping screw_am-5
2024-09-20 12:35:00,979 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from pan head tapping screw_am-6
2024-09-20 12:35:00,980 INFO  ExportHelperExtension.cs: 1136 - Found 62 in pan head tapping screw_am-6
2024-09-20 12:35:00,981 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in pan head tapping screw_am-6
2024-09-20 12:35:00,982 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from pan head tapping screw_am-3
2024-09-20 12:35:00,983 INFO  ExportHelperExtension.cs: 1136 - Found 62 in pan head tapping screw_am-3
2024-09-20 12:35:00,984 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in pan head tapping screw_am-3
2024-09-20 12:35:00,985 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from l?p khunh-1
2024-09-20 12:35:00,986 INFO  ExportHelperExtension.cs: 1136 - Found 60 in l?p khunh-1
2024-09-20 12:35:00,987 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in l?p khunh-1
2024-09-20 12:35:00,988 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from tongquan
2024-09-20 12:35:00,988 INFO  ExportHelperExtension.cs: 1136 - Found 122 in tongquan
2024-09-20 12:35:00,989 INFO  ExportHelperExtension.cs: 1145 - Found 4 features of type [RefAxis] in tongquan
2024-09-20 12:35:00,990 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2024-09-20 12:35:00,991 INFO  ExportHelperExtension.cs: 1160 - 26 components to check
2024-09-20 12:35:00,992 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from (normal) external_is-2
2024-09-20 12:35:00,992 INFO  ExportHelperExtension.cs: 1136 - Found 32 in (normal) external_is-2
2024-09-20 12:35:00,993 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in (normal) external_is-2
2024-09-20 12:35:00,994 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from pan head tapping screw_am-2
2024-09-20 12:35:00,995 INFO  ExportHelperExtension.cs: 1136 - Found 62 in pan head tapping screw_am-2
2024-09-20 12:35:00,996 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in pan head tapping screw_am-2
2024-09-20 12:35:00,996 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from pan head tapping screw_am-1
2024-09-20 12:35:00,997 INFO  ExportHelperExtension.cs: 1136 - Found 62 in pan head tapping screw_am-1
2024-09-20 12:35:00,998 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in pan head tapping screw_am-1
2024-09-20 12:35:00,999 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from pan head tapping screw_am-4
2024-09-20 12:35:01,000 INFO  ExportHelperExtension.cs: 1136 - Found 62 in pan head tapping screw_am-4
2024-09-20 12:35:01,001 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in pan head tapping screw_am-4
2024-09-20 12:35:01,001 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from (normal) external_is-1
2024-09-20 12:35:01,002 INFO  ExportHelperExtension.cs: 1136 - Found 32 in (normal) external_is-1
2024-09-20 12:35:01,003 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in (normal) external_is-1
2024-09-20 12:35:01,003 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from pan head tapping screw_am-5
2024-09-20 12:35:01,004 INFO  ExportHelperExtension.cs: 1136 - Found 62 in pan head tapping screw_am-5
2024-09-20 12:35:01,005 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in pan head tapping screw_am-5
2024-09-20 12:35:01,006 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from pan head tapping screw_am-6
2024-09-20 12:35:01,006 INFO  ExportHelperExtension.cs: 1136 - Found 62 in pan head tapping screw_am-6
2024-09-20 12:35:01,007 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in pan head tapping screw_am-6
2024-09-20 12:35:01,008 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from pan head tapping screw_am-3
2024-09-20 12:35:01,009 INFO  ExportHelperExtension.cs: 1136 - Found 62 in pan head tapping screw_am-3
2024-09-20 12:35:01,010 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in pan head tapping screw_am-3
2024-09-20 12:35:01,010 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from l?p khunh-1
2024-09-20 12:35:01,011 INFO  ExportHelperExtension.cs: 1136 - Found 60 in l?p khunh-1
2024-09-20 12:35:01,012 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in l?p khunh-1
2024-09-20 12:35:01,435 INFO  SwAddin.cs: 339 - Loading config tree
2024-09-20 12:35:01,436 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2024-09-20 12:35:01,439 INFO  SwAddin.cs: 344 - Showing property manager
